fecha;codigo_empresa;id_genero;id_estado civil;fecha_nacimiento;tipo_nomina;fecha_ingreso;id_cargo;tipo_cargo;nivel_cargo;tipo_area;clase_empleado;porcent_riesgo;salario;total_salario;cedula_anonimizada;ubicacion_anonimizada;fechafin_contrato;causa_salida;tipo_retiro;retiro;status
30/09/2019;21;F;SOLTERO;25/05/2000;APRENDIZ;22/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;414058;414058;18;4;15/04/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;F;SOLTERO;25/05/2000;APRENDIZ;22/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;18;4;15/04/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2019;21;F;SOLTERO;25/05/2000;APRENDIZ;22/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;18;4;15/04/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2019;21;F;SOLTERO;25/05/2000;APRENDIZ;22/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;18;4;15/04/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2020;21;F;SOLTERO;25/05/2000;APRENDIZ;22/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;18;4;15/04/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2020;21;NS;SOLTERO;25/05/2000;APRENDIZ;22/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;414058;414058;18;4;15/04/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
1/03/2020;21;F;SOLTERO;25/05/2000;NS;22/07/2019;84049;PASANTES;7;ADMINISTRATIVO;NS;0,522;877803;0;18;4;15/04/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;M;SOLTERO;12/06/2000;APRENDIZ;16/10/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;414058;414058;19;5;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
30/11/2019;21;M;SOLTERO;12/06/2000;APRENDIZ;16/10/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;414058;414058;19;4;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
31/12/2019;21;M;SOLTERO;12/06/2000;APRENDIZ;16/10/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;414058;414058;19;4;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
31/01/2020;21;M;SOLTERO;12/06/2000;APRENDIZ;16/10/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;19;4;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
1/03/2020;21;M;SOLTERO;12/06/2000;NS;16/10/2019;84049;PASANTES;7;ADMINISTRATIVO;NS;0,522;877803;0;19;4;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
1/04/2020;21;M;SOLTERO;12/06/2000;APRENDIZ;16/10/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;19;4;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
1/05/2020;21;M;SOLTERO;12/06/2000;APRENDIZ;16/10/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;19;4;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
1/06/2020;21;M;SOLTERO;12/06/2000;NS;16/10/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;19;4;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
31/07/2020;21;M;SOLTERO;;APRENDIZ;;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;19;4;19/08/2020;VENCIMIENTO DE CONTRATO;NO DESEADO;1;INACTIVO
31/12/2017;21;M;SOLTERO;6/06/1995;NS;21/07/2016;;SOPORTE;5;ADMINISTRATIVO;NS;NS;1680000;1680000;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/01/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
28/02/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/03/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/04/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/05/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/06/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/07/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/08/2018;21;M;NS;6/06/1995;TERMINO INDEFINIDO;21/07/2016;0;SOPORTE;5;ADMINISTRATIVO;NS;0;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/09/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/10/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/11/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/12/2018;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1713600;1713600;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/01/2019;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1777000;1777000;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
28/02/2019;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;SOPORTE;5;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;1777000;1777000;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/03/2019;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;ADMINISTRATIVO PLANTA;5;PLANTA;ADMINISTRACION CENTRAL;0,522;1777000;1777000;21;7;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/04/2019;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;ADMINISTRATIVO PLANTA;5;PLANTA;ADMINISTRACION CENTRAL;0,522;1777000;1777000;21;4;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/05/2019;21;M;SOLTERO;6/06/1995;TERMINO INDEFINIDO;21/07/2016;84293;ADMINISTRATIVO PLANTA;5;PLANTA;ADMINISTRACION CENTRAL;0,522;1777000;1777000;21;4;4/06/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/08/2019;21;M;SOLTERO;4/03/2001;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;23;4;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2019;21;M;SOLTERO;4/03/2001;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;23;4;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;M;SOLTERO;4/03/2001;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;23;4;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2019;21;M;SOLTERO;4/03/2001;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;23;4;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2019;21;M;SOLTERO;4/03/2001;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;23;4;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2020;21;M;SOLTERO;4/03/2001;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;23;4;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2020;21;NS;SOLTERO;4/03/2001;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;23;4;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2019;21;F;SOLTERO;21/04/1998;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;26;4;3/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;F;SOLTERO;21/04/1998;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;26;4;3/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2019;21;F;SOLTERO;21/04/1998;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;26;4;3/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2019;21;F;SOLTERO;21/04/1998;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;26;4;3/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2020;21;F;SOLTERO;21/04/1998;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1755606;1755606;26;4;3/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2020;21;NS;SOLTERO;21/04/1998;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;26;4;3/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2019;21;F;SOLTERO;14/12/2000;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;414058;414058;28;4;16/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;F;SOLTERO;14/12/2000;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;414058;414058;28;4;16/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2019;21;F;SOLTERO;14/12/2000;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;414058;414058;28;4;16/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2019;21;F;SOLTERO;14/12/2000;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;828116;828116;28;4;16/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2020;21;NS;SOLTERO;14/12/2000;APRENDIZ;3/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;414058;414058;28;4;16/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2018;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;390621;390621;29;7;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2018;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;390621;390621;29;7;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2018;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0;390621;390621;29;7;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2018;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;781242;781242;29;7;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2019;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;29;7;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
28/02/2019;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;29;7;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/03/2019;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;29;7;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/04/2019;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;29;4;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/05/2019;21;F;SOLTERO;29/11/2000;APRENDIZ;17/09/2018;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;29;4;10/06/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/08/2018;21;M;NS;24/03/2000;NS;21/08/2018;0;SOPORTE;7;ADMINISTRATIVO;NS;0;781242;781242;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
30/09/2018;21;M;SOLTERO;24/03/2000;APRENDIZ;21/08/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;781242;781242;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/10/2018;21;M;SOLTERO;24/03/2000;APRENDIZ;21/08/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;781242;781242;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
30/11/2018;21;M;SOLTERO;24/03/2000;APRENDIZ;21/08/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;781242;781242;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/12/2018;21;M;SOLTERO;24/03/2000;APRENDIZ;21/08/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;781242;781242;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/01/2019;21;M;SOLTERO;24/03/2000;APRENDIZ;21/08/2018;84049;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;828116;828116;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
28/02/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;SOPORTE;6;OPERATIVO;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/03/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
30/04/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/05/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
30/06/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/07/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/08/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
30/09/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/10/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
30/11/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/12/2019;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/01/2020;21;M;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1150846;1150846;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/12/2020;21;NS;SOLTERO;24/03/2000;TERMINO FIJO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1103400;1103400;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
1/03/2020;21;M;SOLTERO;24/03/2000;NS;21/02/2019;84477;OPERATIVO;6;PLANTA;NS;4,35;1150846;0;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
1/04/2020;21;M;SOLTERO;24/03/2000;TERMINO INDEFINIDO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1150846;1150846;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
1/05/2020;21;M;SOLTERO;24/03/2000;TERMINO INDEFINIDO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1150846;1150846;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
1/06/2020;21;M;SOLTERO;24/03/2000;NS;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1150846;1150846;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/07/2020;21;M;SOLTERO;;TERMINO INDEFINIDO;;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1150846;1150846;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
31/08/2020;21;M;SOLTERO;24/03/2000;TERMINO INDEFINIDO;21/02/2019;84477;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1150846;1150846;31;2;20/02/2019;VENCIMIENTO DE CONTRATO;DESEADO;1;INACTIVO
30/09/2019;21;F;SOLTERO;22/03/1990;APRENDIZ;20/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;33;2;13/03/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;F;SOLTERO;22/03/1990;APRENDIZ;20/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;33;2;13/03/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2019;21;F;SOLTERO;22/03/1990;APRENDIZ;20/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;33;2;13/03/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2019;21;F;SOLTERO;22/03/1990;APRENDIZ;20/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;33;2;13/03/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2020;21;F;SOLTERO;22/03/1990;APRENDIZ;20/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;33;2;13/03/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2020;21;NS;SOLTERO;22/03/1990;APRENDIZ;20/09/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;33;2;13/03/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/08/2019;21;F;SOLTERO;17/04/1998;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;37;2;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2019;21;F;SOLTERO;17/04/1998;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;37;2;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;F;SOLTERO;17/04/1998;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;37;2;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2019;21;F;SOLTERO;17/04/1998;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;37;2;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2019;21;F;SOLTERO;17/04/1998;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;37;2;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2020;21;F;SOLTERO;17/04/1998;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;877803;877803;37;2;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2020;21;NS;SOLTERO;17/04/1998;APRENDIZ;20/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;37;2;19/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/08/2019;21;M;SOLTERO;19/02/2000;APRENDIZ;23/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;38;2;22/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2019;21;M;SOLTERO;19/02/2000;APRENDIZ;23/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;38;2;22/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;M;SOLTERO;19/02/2000;APRENDIZ;23/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;38;2;22/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2019;21;M;SOLTERO;19/02/2000;APRENDIZ;23/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;38;2;22/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2019;21;M;SOLTERO;19/02/2000;APRENDIZ;23/08/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;38;2;22/02/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
